id,title,main_picture,alternative_titles,start_date,end_date,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,rating,pictures,related_anime,source
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,"{'medium': 'https://cdn.myanimelist.net/images/anime/1160/122627.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1160/122627l.jpg'}","{'synonyms': ['Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 3rd Season', 'Kaguya-sama: Love is War Season 3rd Season'], 'en': 'Kaguya-sama: Love is War -Ultra Romantic-', 'ja': 'かぐや様は告らせたい-ウルトラロマンティック-'}",2022-04-09,2022-06-25,9.0,13.0,171,974896,550244,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",13,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1079/109928.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1079/109928l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1148/110479.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1148/110479l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1950/114826.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1950/114826l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1430/118919.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1430/118919l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1092/121616.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1092/121616l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1160/122627.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1160/122627l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1636/124771.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1636/124771l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1302/132243.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1302/132243l.jpg'}]","[{'node': {'id': 40591, 'title': 'Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1764/106659.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1764/106659l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 50325, 'title': 'Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1265/119435.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1265/119435l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 52198, 'title': 'Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1670/130060.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1670/130060l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",manga
10790,Kore wa Zombie desu ka? of the Dead,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/37451.webp', 'large': 'https://cdn.myanimelist.net/images/anime/4/37451l.webp'}","{'synonyms': ['Kore wa Zombie Desu ka? 2', 'Koreha Zombie Desu ka? Jigokuhen', 'Kore ha Zombie Desu ka? Jigokuhen', 'Kore wa Zombie Desu ka? Jigokuhen', 'Kore wa Zombie Desuka? of the Dead'], 'en': 'Is This a Zombie? of the Dead', 'ja': 'これはゾンビですか? OF THE DEAD'}",2012-04-05,2012-06-07,7.48,1979.0,634,384248,219816,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 32, 'name': 'Vampire'}]",10,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/4/37451.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/37451l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/37575.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/37575l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/75280.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/75280l.jpg'}]","[{'node': {'id': 10209, 'title': 'Kore wa Zombie desu ka? OVA', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/12/36243.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/36243l.webp'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 15437, 'title': 'Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/4/43515.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/43515l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",light_novel
5081,Bakemonogatari,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/75274.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/75274l.jpg'}","{'synonyms': ['Ghostory', 'Monstory'], 'en': 'Bakemonogatari', 'ja': '化物語'}",2009-07-03,2010-06-25,8.32,254.0,93,1425242,741656,white,tv,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",15,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/7/15788.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/15788l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/13/16126.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/16126l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/24311.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/24311l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/12/25765.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/25765l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/25769.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/25769l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/25772.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/25772l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/34787.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/34787l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/11/75274.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/75274l.jpg'}]","[{'node': {'id': 6948, 'title': 'Bakemonogatari Recap', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1169/121800.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1169/121800l.webp'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 11597, 'title': 'Nisemonogatari', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1044/103654.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1044/103654l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 15689, 'title': 'Nekomonogatari: Kuro', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1170/121597.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1170/121597l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 30514, 'title': 'Nisekoimonogatari', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1940/121746.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1940/121746l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 32268, 'title': 'Koyomimonogatari', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/2/77744.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/77744l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 51068, 'title': 'Manga ""Bakemonogatari"" Shaft Seisaku Tokubetsu PV', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1970/121278.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1970/121278l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 54209, 'title': 'Minna to Manner wo Manabou', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1869/132669.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1869/132669l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",light_novel
23273,Shigatsu wa Kimi no Uso,"{'medium': 'https://cdn.myanimelist.net/images/anime/1405/143284.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1405/143284l.jpg'}","{'synonyms': ['Kimiuso'], 'en': 'Your Lie in April', 'ja': '四月は君の嘘'}",2014-10-10,2015-03-20,8.64,80.0,23,2261291,1376355,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",22,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/5/60465.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/60465l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/67177.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/67177l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/69957.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/69957l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/72831.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/72831l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/75643.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/75643l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1715/143281.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1715/143281l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1617/143282.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1617/143282l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1055/143283.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1055/143283l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1405/143284.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1405/143284l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1108/143285.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1108/143285l.jpg'}]","[{'node': {'id': 28069, 'title': 'Shigatsu wa Kimi no Uso: Moments', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/6/74156.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/74156l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}]",manga
11617,High School DxD,"{'medium': 'https://cdn.myanimelist.net/images/anime/1331/111940.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1331/111940l.webp'}","{'synonyms': ['Highschool DxD'], 'en': 'High School DxD', 'ja': 'ハイスクールD×D'}",2012-01-06,2012-03-23,7.32,2650.0,88,1457822,915845,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 6, 'name': 'Mythology'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",12,r+,"[{'medium': 'https://cdn.myanimelist.net/images/anime/2/41271.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/41271l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1331/111940.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1331/111940l.jpg'}]","[{'node': {'id': 12729, 'title': 'High School DxD OVA', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/13/63561.webp', 'large': 'https://cdn.myanimelist.net/images/anime/13/63561l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 13357, 'title': 'High School DxD Specials', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/10/38449.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/38449l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",light_novel
9734,K-On!!: Keikaku!,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/26965.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/26965l.jpg'}","{'synonyms': ['Keion 2 Special', 'K-On!! 2nd Season Special', 'K-On!! Episode 27'], 'en': 'K-On!!: Plan!', 'ja': 'けいおん!! 計画!'}",2011-03-16,2011-03-16,7.85,906.0,1798,128850,73055,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}]",1,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/7/26965.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/26965l.jpg'}]","[{'node': {'id': 7791, 'title': 'K-On!!', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/12/76121.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/76121l.jpg'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",4_koma_manga
4106,Trigun: Badlands Rumble,"{'medium': 'https://cdn.myanimelist.net/images/anime/1930/116400.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1930/116400l.jpg'}","{'synonyms': ['Trigun the Movie'], 'en': 'Trigun: Badlands Rumble', 'ja': 'トライガン'}",2010-04-02,2010-04-02,7.9,805.0,1633,146041,77912,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/13/18135.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/18135l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/2/27936.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/27936l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1930/116400.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1930/116400l.jpg'}]","[{'node': {'id': 6, 'title': 'Trigun', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1130/120002.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1130/120002l.webp'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",manga
51009,Jujutsu Kaisen 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1792/138022.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1792/138022l.jpg'}","{'synonyms': ['Jujutsu Kaisen: Kaigyoku Gyokusetsu', 'Jujutsu Kaisen: Shibuya Jihen', 'Sorcery Fight', 'JJK'], 'en': 'Jujutsu Kaisen Season 2', 'ja': '呪術廻戦 懐玉・玉折／渋谷事変'}",2023-07-06,2023-12-28,8.79,34.0,151,1061373,580125,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 58, 'name': 'Gore'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",23,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1168/128144.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1168/128144l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1676/128448.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1676/128448l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1600/134703.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1600/134703l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1792/138022.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1792/138022l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1732/139397.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1732/139397l.jpg'}]","[{'node': {'id': 40748, 'title': 'Jujutsu Kaisen', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1171/109222.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1171/109222l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 56243, 'title': 'Jujutsu Kaisen 2nd Season Recaps', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1190/137716.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1190/137716l.webp'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 57658, 'title': 'Jujutsu Kaisen: Shimetsu Kaiyuu', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1075/140639.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1075/140639l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 59654, 'title': 'Jujutsu Kaisen: Kaigyoku/Gyokusetsu', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1820/145065.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1820/145065l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}]",manga
35466,ReLIFE: Kanketsu-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1566/91061.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1566/91061l.jpg'}","{'synonyms': [], 'en': 'ReLIFE: Final Arc', 'ja': 'ReLIFE 完結編'}",2018-03-21,2018-03-21,8.2,381.0,582,408944,243186,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",4,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1326/91060.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1326/91060l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1566/91061.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1566/91061l.jpg'}]","[{'node': {'id': 30015, 'title': 'ReLIFE', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/3/82149.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/82149l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 37921, 'title': 'ReLIFE: Kanketsu-hen Specials', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1563/93020.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1563/93020l.webp'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",web_manga
9919,Ao no Exorcist,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/75195.webp', 'large': 'https://cdn.myanimelist.net/images/anime/10/75195l.webp'}","{'synonyms': ['Ao no Futsumashi'], 'en': 'Blue Exorcist', 'ja': '青の祓魔師'}",2011-04-17,2011-10-02,7.48,1966.0,41,1962282,1172837,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Mythology'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",25,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/8/28499.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/28499l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/29355.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/29355l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/12/32583.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/32583l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/33499.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/33499l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/34831.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/34831l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/75195.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/75195l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1628/145409.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1628/145409l.jpg'}]","[{'node': {'id': 10647, 'title': 'Ao no Exorcist: Ura Ex', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/11/38149.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/38149l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 11266, 'title': 'Ao no Exorcist: Kuro no Iede', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/11/73495.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/73495l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 11737, 'title': 'Ao no Exorcist Movie', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/7/42005.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/42005l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 33506, 'title': 'Ao no Exorcist: Kyoto Fujouou-hen', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/5/85201.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/85201l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",manga
6880,Deadman Wonderland,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/75299.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/75299l.jpg'}","{'synonyms': ['DEADMAN WONDERLAND'], 'en': 'Deadman Wonderland', 'ja': 'デッドマン・ワンダーランド'}",2011-04-17,2011-07-03,7.14,3617.0,112,1259248,693558,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 58, 'name': 'Gore'}, {'id': 59, 'name': 'High Stakes Game'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",12,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/11/31655.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/31655l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/33035.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/33035l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/2/73258.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/73258l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/75299.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/75299l.jpg'}]","[{'node': {'id': 10418, 'title': 'Deadman Wonderland: Akai Knife Tsukai', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/8/33033.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/33033l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",manga
33674,No Game No Life: Zero,"{'medium': 'https://cdn.myanimelist.net/images/anime/1085/90759.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1085/90759l.webp'}","{'synonyms': ['NGNL Zero', 'NGNL the Movie'], 'en': 'No Game, No Life: Zero', 'ja': 'ノーゲーム・ノーライフ ゼロ'}",2017-07-15,2017-07-15,8.17,421.0,203,889027,483432,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 22, 'name': 'Romance'}]",1,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/8/84528.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/84528l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/4/86785.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/86785l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/2/86786.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/86786l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/86787.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/86787l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/6/86788.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/86788l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1822/90502.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1822/90502l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1085/90759.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1085/90759l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1965/137558.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1965/137558l.jpg'}]","[{'node': {'id': 19815, 'title': 'No Game No Life', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1074/111944.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1074/111944l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 37402, 'title': 'No Game No Life: Zero - Manner Movie', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1278/122850.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1278/122850l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",light_novel
